t,r_x,r_y,v1,theta,r_cmd_x,r_cmd_y,r_user_x,r_user_y,r_user_dot_x,r_user_dot_y,v_ref_x,v_ref_y,u_force,theta_cmd,delta,u_tilde_x,u_tilde_y,OL_error_x,OL_error_y,IL_error,K_OL_norm,K_IL_norm,theta_ref,v_chrono_x,v_chrono_y,theta_dot,u_moment,v_des
5.560000000000003828e-01,8.625667113607399586e-03,-1.640631528484739254e+00,1.212628262909782872e-01,1.574974363887690965e+00,-2.963579766315048024e-05,-1.642669428028631362e+00,0.000000000000000000e+00,-1.699999999999999956e+00,0.000000000000000000e+00,0.000000000000000000e+00,-8.797167550626093137e-07,-5.582906173998161409e-07,2.301131649316926834e-05,4.216269035442269164e+00,1.519136334770010199e+00,-1.095377484384485137e-05,-2.023698355534133916e-05,7.236655280198159290e-02,1.215695138988322349e-01,-4.673976814218527842e-02,1.414213562565609372e+00,1.059970787364362677e+00,1.627504214098588697e+00,7.236568928405331946e-02,1.215689924988709453e-01,-4.420827862212166337e-02,2.345237170244229841e+00,0.000000000000000000e+00
5.580000000000003846e-01,8.700803951508613229e-03,-1.640436014694947264e+00,9.765751460477074819e-02,1.574811961575230734e+00,-2.963756507876141608e-05,-1.642669440623340860e+00,0.000000000000000000e+00,-1.699999999999999956e+00,0.000000000000000000e+00,0.000000000000000000e+00,-8.889363334148224781e-07,-5.904729856881669893e-07,1.902719652588830178e-05,4.332394312507830136e+00,1.534905386418629503e+00,-7.057482448895045789e-06,-1.766992215937337766e-05,3.739691925959876678e-02,9.781124729995833988e-02,-5.269225252335840715e-02,1.414213562566236204e+00,1.060865878448188582e+00,1.634038703893109012e+00,3.739603954284370646e-02,9.781068900934093702e-02,-8.130242580342267322e-02,2.719783242183129168e+00,0.000000000000000000e+00
5.600000000000003864e-01,8.725989991819520578e-03,-1.640293970735382301e+00,7.101853669614691111e-02,1.574619311654373854e+00,-2.963934101693920013e-05,-1.642669453270313218e+00,0.000000000000000000e+00,-1.699999999999999956e+00,0.000000000000000000e+00,0.000000000000000000e+00,-8.931652090472126451e-07,-6.173394907072613910e-07,1.535959232918773966e-05,4.431017052057509176e+00,1.547889763342340741e+00,-4.264957708679247724e-06,-1.475558241012601664e-05,1.241946935705652219e-02,7.106873234872171374e-02,-5.941939223873560216e-02,1.414213562566582816e+00,1.061986762069302204e+00,1.641321980541150749e+00,1.241858042072310764e-02,7.106814187573602670e-02,-9.642746568594902368e-02,3.099815256641144767e+00,0.000000000000000000e+00
5.620000000000003881e-01,8.661040379092476219e-03,-1.640151781283755827e+00,7.136810071252744359e-02,1.574361386801564011e+00,-2.964110744260051454e-05,-1.642669465969634146e+00,0.000000000000000000e+00,-1.699999999999999956e+00,0.000000000000000000e+00,0.000000000000000000e+00,-8.882920559497488330e-07,-6.442757932530242874e-07,1.484395589222975194e-05,4.769291424156250514e+00,1.550302703593071652e+00,8.442016216207152260e-07,-1.481993084169137851e-05,-3.302347920400174747e-02,7.125304403367441197e-02,-6.696059373958695993e-02,1.414213562566923654e+00,1.063383212512321041e+00,1.649401737302530035e+00,-3.302437236921079711e-02,7.125242669418370423e-02,-1.292853536653501001e-01,3.481966486224106649e+00,0.000000000000000000e+00
5.640000000000003899e-01,8.544575387942413003e-03,-1.640039955064303667e+00,5.628554123765401596e-02,1.574075567800640618e+00,-2.964285401638675147e-05,-1.642669478715282017e+00,0.000000000000000000e+00,-1.699999999999999956e+00,0.000000000000000000e+00,0.000000000000000000e+00,-8.782231891954998225e-07,-6.682071230009741065e-07,1.370946011476398448e-05,-1.291449407408168826e+00,1.556415886885686994e+00,3.780081237069003584e-06,-1.317802270750294971e-05,-5.888432323069619362e-02,5.609464607011723641e-02,-7.532616950188963933e-02,1.414213562567226523e+00,1.064871581251317423e+00,1.657110054950319711e+00,-5.888521152275213999e-02,5.609400179432398603e-02,-1.432930817082453678e-01,3.913764922688672598e+00,0.000000000000000000e+00
5.660000000000003917e-01,8.359731562699953059e-03,-1.639942587220178494e+00,4.911712939756056329e-02,1.573762926283116093e+00,-2.964456700226933048e-05,-1.642669491504407109e+00,0.000000000000000000e+00,-1.699999999999999956e+00,0.000000000000000000e+00,0.000000000000000000e+00,-8.612152126924566615e-07,-6.907118249540670163e-07,1.460503508639803554e-05,-1.014854824709061853e+00,1.555111209623546875e+00,7.707708676640900324e-06,-1.240557442567462293e-05,-9.339336178765431096e-02,4.884204002972614839e-02,-8.334712866720384028e-02,1.414213562567643967e+00,1.066194873279687094e+00,1.663341718834984162e+00,-9.339424001084351001e-02,4.884137182260314680e-02,-1.568924270724109116e-01,3.131191231497715499e+00,0.000000000000000000e+00
5.680000000000003935e-01,8.179126742893574886e-03,-1.639878215903764813e+00,3.258420266417480504e-02,1.573457081719989104e+00,-2.964624717495960811e-05,-1.642669504330442232e+00,0.000000000000000000e+00,-1.699999999999999956e+00,0.000000000000000000e+00,0.000000000000000000e+00,-8.445469689941322243e-07,-7.099337642582469524e-07,1.302149334905323441e-05,-9.514822024062882244e-01,1.557419852531178206e+00,7.558674849469409434e-06,-1.060309971467948791e-05,-9.151427379154096486e-02,3.234222759622300963e-02,-8.988463711499505848e-02,1.414213562567969928e+00,1.067314342032297025e+00,1.668229483752219799e+00,-9.151513500675365065e-02,3.234153688439805885e-02,-1.536353946471487597e-01,2.435788277798503376e+00,0.000000000000000000e+00
5.700000000000003952e-01,7.951029109060141209e-03,-1.639800504025627159e+00,3.924434639361491783e-02,1.573144505795353920e+00,-2.964788495415429106e-05,-1.642669517196083895e+00,0.000000000000000000e+00,-1.699999999999999956e+00,0.000000000000000000e+00,0.000000000000000000e+00,-8.229966703846674017e-07,-7.305022277194825588e-07,1.536597778572300373e-05,-8.323041986283701288e-01,1.548778714835218784e+00,1.034397103766165328e-05,-1.136290176334151502e-05,-1.156953666980189144e-01,3.897435063347859385e-02,-9.508497795686587928e-02,1.414213562568486182e+00,1.068203193770372650e+00,1.671870059926091612e+00,-1.156962112449879121e-01,3.897364069971433892e-02,-1.572568565730670387e-01,1.782119000829064159e+00,0.000000000000000000e+00
5.720000000000003970e-01,7.711116718791180720e-03,-1.639693397207647507e+00,5.388670163856872780e-02,1.572849947316165453e+00,-2.964947788330008426e-05,-1.642669530107248255e+00,0.000000000000000000e+00,-1.699999999999999956e+00,0.000000000000000000e+00,0.000000000000000000e+00,-8.001290498831468289e-07,-7.540294994748917403e-07,1.713475915400599413e-05,-8.634574246432747957e-01,1.525156813830115698e+00,1.113439593761204276e-05,-1.302402389318603332e-05,-1.220419169078214155e-01,5.363809633638443736e-02,-9.902011260992638064e-02,1.414213562569133886e+00,1.068844157859399902e+00,1.674337276137334296e+00,-1.220427399044917982e-01,5.363736583415671527e-02,-1.485065307150267577e-01,1.179882918041874174e+00,0.000000000000000000e+00
5.740000000000003988e-01,7.512867644133993869e-03,-1.639534562438818233e+00,7.944312847086647256e-02,1.572621975561837138e+00,-2.965103420742781903e-05,-1.642669543074333882e+00,0.000000000000000000e+00,-1.699999999999999956e+00,0.000000000000000000e+00,0.000000000000000000e+00,-7.812054025083806405e-07,-7.827175363110449167e-07,1.827043707546283102e-05,-1.057807423107696376e+00,1.438635318572381916e+00,8.966831095246457887e-06,-1.591869376041162579e-05,-1.021250677346734470e-01,7.925932532461206492e-02,-1.017153005754971584e-01,1.414213562569819560e+00,1.069216353055267854e+00,1.675640710222790819e+00,-1.021258678637233241e-01,7.925857129511258703e-02,-1.157515949013769030e-01,5.976048311266675128e-01,0.000000000000000000e+00
5.760000000000004006e-01,7.358772118113646871e-03,-1.639368705453802422e+00,8.279189537800976662e-02,1.572435691298704752e+00,-2.965256268677830218e-05,-1.642669556098810268e+00,0.000000000000000000e+00,-1.699999999999999956e+00,0.000000000000000000e+00,0.000000000000000000e+00,-7.666886837286400077e-07,-8.121241302710215275e-07,1.761205854209892674e-05,-1.190824323148686137e+00,3.228197767371441401e-02,6.532215119354516541e-06,-1.635587881236578628e-05,-7.993770409079395400e-02,8.266359841866328939e-02,-1.032050189240858451e-01,1.414213562570409533e+00,1.069304510228575644e+00,1.675770407347095592e+00,-7.993848529619645982e-02,8.266281570112697652e-02,-9.484287818325065622e-02,2.673614930639930075e-03,0.000000000000000000e+00
5.780000000000004023e-01,7.657219929120543354e-03,-1.639110445343890277e+00,1.267690420837281340e-01,1.572650843480675631e+00,-2.965415385888939549e-05,-1.642669569199242785e+00,0.000000000000000000e+00,-1.699999999999999956e+00,0.000000000000000000e+00,0.000000000000000000e+00,-7.969442340946456559e-07,-8.504625477333613719e-07,2.835356940268255065e-05,3.995923419131204746e+00,-1.359712187911491066e+00,-1.862045101475926618e-05,-2.138232218164544347e-05,1.436134179850372394e-01,1.270395620273981896e-01,-1.031195638664199610e-01,1.414213562572106175e+00,1.069362170616257934e+00,1.675776251904033565e+00,1.436126512963535051e-01,1.270387499032679113e-01,1.042732602614570570e-01,-5.916154130083667306e-01,0.000000000000000000e+00
5.800000000000004041e-01,8.199953111351299118e-03,-1.638913444796692209e+00,9.441581895025123738e-02,1.573132948620738381e+00,-2.965585674907154529e-05,-1.642669582363470715e+00,0.000000000000000000e+00,-1.699999999999999956e+00,0.000000000000000000e+00,0.000000000000000000e+00,-8.512388117892855952e-07,-8.824436541598843238e-07,3.687401868768968747e-05,3.649138613073379833e+00,-9.469377480259629776e-01,-3.222567565939218849e-05,-1.792202785612572333e-05,2.632589695932325835e-01,9.503480862492889869e-02,-1.026433032832949621e-01,1.414213562575313832e+00,1.069619742501388693e+00,1.676600187625985283e+00,2.632581726489984786e-01,9.503395816238116578e-02,2.362790182506801506e-01,-1.311785768045971579e-01,0.000000000000000000e+00
5.820000000000004059e-01,8.622652027410184980e-03,-1.638791769264419385e+00,5.803382703078358712e-02,1.573401768338231976e+00,-2.965764754355793278e-05,-1.642669595576492725e+00,0.000000000000000000e+00,-1.699999999999999956e+00,0.000000000000000000e+00,0.000000000000000000e+00,-8.939929921173004322e-07,-9.071605468578278530e-07,2.934388079644434223e-05,3.635842151049225812e+00,1.332799176784952522e+00,-2.583215111212671051e-05,-1.391988897643173709e-05,2.051365278105015399e-01,5.857122007349901960e-02,-1.031984192877530848e-01,1.414213562577238736e+00,1.070054593711370794e+00,1.678133610559615851e+00,2.051356765716897401e-01,5.857033762984485692e-02,1.307514735252984783e-01,2.392210878219438730e-01,0.000000000000000000e+00
5.840000000000004077e-01,8.055933881416690867e-03,-1.638775832371669017e+00,1.146030316864054925e-02,1.572772485965714617e+00,-2.965932833013230316e-05,-1.642669608817188598e+00,0.000000000000000000e+00,-1.699999999999999956e+00,0.000000000000000000e+00,0.000000000000000000e+00,-8.399028423813722793e-07,-9.223525743549983545e-07,2.987738715025475172e-05,-2.913664053779687624e-01,1.551378831301445382e+00,2.861812263820120232e-05,-8.582617292591080175e-06,-2.784936542347947186e-01,1.091120919399310614e-02,-1.053611245939012342e-01,1.414213562579778927e+00,1.070473351407463802e+00,1.679567071637867892e+00,-2.784945482277868534e-01,1.091030203344624770e-02,-3.117751613422345414e-01,5.901308337481766531e-01,0.000000000000000000e+00
5.860000000000004095e-01,7.411238468838655946e-03,-1.638572077944526306e+00,1.050349900217441151e-01,1.572129299161847849e+00,-2.966088327105862997e-05,-1.642669622123165807e+00,0.000000000000000000e+00,-1.699999999999999956e+00,0.000000000000000000e+00,0.000000000000000000e+00,-7.771591516526921393e-07,-9.563306117120758568e-07,3.863500066391340116e-05,-5.148546521817198851e-01,9.470255285053147398e-01,3.362652538448261609e-05,-1.902419687837925711e-05,-3.211143468897299513e-01,1.046106468003823592e-01,-1.074377724760202657e-01,1.414213562583806594e+00,1.070668623200930147e+00,1.680100060604703849e+00,-3.211151867925723380e-01,1.046097244478080002e-01,-3.208652411077198563e-01,1.459595636338202884e-01,0.000000000000000000e+00
5.880000000000004112e-01,6.956346494263506396e-03,-1.638266728660725757e+00,1.540679750501640910e-01,1.571753778490975195e+00,-2.966235010710703397e-05,-1.642669635514845128e+00,0.000000000000000000e+00,-1.699999999999999956e+00,0.000000000000000000e+00,0.000000000000000000e+00,-7.326942700248524327e-07,-1.000223190048286831e-06,3.398996266256230464e-05,-8.092170966507957752e-01,-1.125231820490987023e+00,2.345529270896089868e-05,-2.460013832764655970e-05,-2.292701489886783128e-01,1.538532128567219326e-01,-1.083462821137290977e-01,1.414213562586691841e+00,1.070618536761068995e+00,1.679673191509399421e+00,-2.292709261478299565e-01,1.538522565261102315e-01,-1.888329394066259326e-01,-3.225904242212149775e-01,0.000000000000000000e+00
5.900000000000004130e-01,6.972833362597977147e-03,-1.637873030789457118e+00,1.956978389098155968e-01,1.571781838421561384e+00,-2.966382302636507454e-05,-1.642669649010036093e+00,0.000000000000000000e+00,-1.699999999999999956e+00,0.000000000000000000e+00,0.000000000000000000e+00,-7.348911391207939796e-07,-1.052570372492723917e-06,2.952691425702539034e-05,4.619134317603823092e+00,-1.338704705984761878e+00,-2.749533196841006974e-06,-2.939861787127412884e-05,4.010007815032990211e-03,1.957078811734886681e-01,-1.078913530878387039e-01,1.414213562588506390e+00,1.070593196335090758e+00,1.679342910608287998e+00,4.009275120762965244e-03,1.957068809502986173e-01,1.153857783340623416e-02,-8.279975841743334453e-01,0.000000000000000000e+00
5.920000000000004148e-01,7.097280653689798553e-03,-1.637497180252035722e+00,1.864022850218803318e-01,1.571885305087479034e+00,-2.966532364910413772e-05,-1.642669662605322989e+00,0.000000000000000000e+00,-1.699999999999999956e+00,0.000000000000000000e+00,0.000000000000000000e+00,-7.479429547663238707e-07,-1.103149944426230986e-06,2.985676029638538234e-05,4.410877631073134353e+00,-8.961799084362354062e-01,-8.866374477772836241e-06,-2.850988493515385980e-05,5.815715508229250819e-02,1.864718567433379659e-01,-1.074576055208098513e-01,1.414213562590342033e+00,1.070849869896508544e+00,1.680115134955927569e+00,5.815642019115338512e-02,1.864708041729654653e-01,4.933994042488661080e-02,-2.330623450905776051e-01,0.000000000000000000e+00
5.940000000000004166e-01,7.143793444186827789e-03,-1.637289680859240981e+00,1.032245504967660987e-01,1.571860910562145053e+00,-2.966683642261612209e-05,-1.642669676267152434e+00,0.000000000000000000e+00,-1.699999999999999956e+00,0.000000000000000000e+00,0.000000000000000000e+00,-7.536803968382670200e-07,-1.137130608049994373e-06,1.993483884524853165e-05,4.471302988260786648e+00,1.232030101921239629e+00,-4.759589324062951437e-06,-1.935830853283147194e-05,2.154042056915596998e-02,1.032515151754153093e-01,-1.082542243937834048e-01,1.414213562591003059e+00,1.071374357251794418e+00,1.681909306856765429e+00,2.153967262620120476e-02,1.032504120254708890e-01,-1.320744684484073672e-02,2.929608287759336016e-01,0.000000000000000000e+00
5.960000000000004183e-01,7.199102931089284424e-03,-1.637082208331653854e+00,1.035390913469866336e-01,1.571840460484464908e+00,-2.966836312660476189e-05,-1.642669689995601923e+00,0.000000000000000000e+00,-1.699999999999999956e+00,0.000000000000000000e+00,0.000000000000000000e+00,-7.603230549065263534e-07,-1.171221020941128695e-06,2.016842296943394989e-05,4.447572999494802559e+00,1.443162787305735328e+00,-5.278714989818372757e-06,-1.946536547641111563e-05,2.601078506225570214e-02,1.035703440324616947e-01,-1.100688463723016319e-01,1.414213562591680740e+00,1.072169314937753581e+00,1.684683756024079493e+00,2.601003138185886340e-02,1.035692069018536443e-01,-1.119264770823788155e-02,8.068118450231607230e-01,0.000000000000000000e+00
5.980000000000004201e-01,7.072202167851655841e-03,-1.636833112931558309e+00,1.241856835681428156e-01,1.571694777155742573e+00,-2.966986730470177132e-05,-1.642669703799087610e+00,0.000000000000000000e+00,-1.699999999999999956e+00,0.000000000000000000e+00,0.000000000000000000e+00,-7.483530377072436121e-07,-1.209477944640657030e-06,2.242685096881052537e-05,-1.337286768991218233e+00,1.475017348723249633e+00,5.189421955757376146e-06,-2.181819296235004086e-05,-6.692138632050903535e-02,1.241303203545206513e-01,-1.129889788683378082e-01,1.414213562592642415e+00,1.072927784381011884e+00,1.687248134553532175e+00,-6.692214664356394005e-02,1.241291491334997055e-01,-7.488419382769717636e-02,1.292618796218863331e+00,0.000000000000000000e+00
6.000000000000004219e-01,6.981521864129590881e-03,-1.636564054198456297e+00,1.343845032042766674e-01,1.571582913368590129e+00,-2.967135615748284382e-05,-1.642669717681705555e+00,0.000000000000000000e+00,-1.699999999999999956e+00,0.000000000000000000e+00,0.000000000000000000e+00,-7.400415797684499537e-07,-1.249837490454396887e-06,2.326010370392459222e-05,-1.434642146365582960e+00,1.352423018458704718e+00,3.157184590864593455e-06,-2.304483911370469319e-05,-4.853915789503900069e-02,1.343514347243396911e-01,-1.156652211849427125e-01,1.414213562593665152e+00,1.073329793051271519e+00,1.688471508802810384e+00,-4.853990624807670573e-02,1.343502252463950608e-01,-5.781425028551445688e-02,6.055756325476884250e-01,0.000000000000000000e+00
6.020000000000004237e-01,6.866272512766886764e-03,-1.636297179743502861e+00,1.335186222191259153e-01,1.571477896537885277e+00,-2.967282472995252002e-05,-1.642669731643126019e+00,0.000000000000000000e+00,-1.699999999999999956e+00,0.000000000000000000e+00,0.000000000000000000e+00,-7.293508430042870888e-07,-1.290081119110983291e-06,2.347780336258679059e-05,-1.377116467881728479e+00,-4.852194352846804781e-01,4.518802046734753491e-06,-2.303882980523788156e-05,-6.031999031576704140e-02,1.334826202264729755e-01,-1.169936122649257726e-01,1.414213562594718976e+00,1.073377246713222322e+00,1.688408580942424964e+00,-6.032073035734680788e-02,1.334813703889825287e-01,-5.409435464486328504e-02,-7.039943851711272238e-02,0.000000000000000000e+00
6.040000000000004254e-01,7.650290427458232567e-03,-1.636134119457212766e+00,7.832204320844654566e-02,1.571940751577607598e+00,-2.967445300931772156e-05,-1.642669745662672431e+00,0.000000000000000000e+00,-1.699999999999999956e+00,0.000000000000000000e+00,0.000000000000000000e+00,-8.083513364706704119e-07,-1.319418652975985375e-06,4.912193648039232357e-05,3.496756899069529023e+00,-1.460033184044544630e+00,-4.605620626506262770e-05,-1.708187659637266326e-05,3.873291637174110513e-01,7.876916211871090590e-02,-1.164678293648178098e-01,1.414213562600761032e+00,1.073353759493906878e+00,1.688089945329340091e+00,3.873284343665680529e-01,7.876787203759179345e-02,2.286730922251997145e-01,-7.042187652231456374e-01,0.000000000000000000e+00
6.060000000000004272e-01,8.696058823803431287e-03,-1.635997265188356975e+00,6.374395840980721928e-02,1.572749836419051528e+00,-2.967629371163204381e-05,-1.642669759735163382e+00,0.000000000000000000e+00,-1.699999999999999956e+00,0.000000000000000000e+00,0.000000000000000000e+00,-9.132342431397026444e-07,-1.345985162347408946e-06,6.289488335297744681e-05,3.392263465104155884e+00,-1.384914885340600366e+00,-6.092918190803138870e-05,-1.560131866230095860e-05,5.156881873053772436e-01,6.475513837258349559e-02,-1.153401089102890076e-01,1.414213562610978192e+00,1.073516752744138048e+00,1.688450972709729436e+00,5.156873789540408204e-01,6.475381895393052256e-02,4.003064591470854028e-01,-3.389693060096473642e-01,0.000000000000000000e+00
6.080000000000004290e-01,9.543120625050627998e-03,-1.635937894904497814e+00,2.546248419634954477e-02,1.573434440827239600e+00,-2.967830747414250387e-05,-1.642669773845141235e+00,0.000000000000000000e+00,-1.699999999999999956e+00,0.000000000000000000e+00,0.000000000000000000e+00,-9.987528524020458187e-07,-1.364930221525403620e-06,5.149194243869164043e-05,3.364460122442473722e+00,-4.236260117693097516e-01,-5.021842680037883123e-05,-1.138111355731618228e-05,4.180238642246222325e-01,2.656774618594474890e-02,-1.150165318824900584e-01,1.414213562617685049e+00,1.073850239166991960e+00,1.689433835721791732e+00,4.180229509903791163e-01,2.656640020078240155e-02,3.390585772630146377e-01,-1.148176631945557052e-02,0.000000000000000000e+00
6.100000000000004308e-01,1.039394549844753143e-02,-1.635867598156734548e+00,3.105794695608701805e-02,1.574115932325702127e+00,-2.968049538904086844e-05,-1.642669787994817332e+00,0.000000000000000000e+00,-1.699999999999999956e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.084828984084900098e-06,-1.385071367569309568e-06,5.216658200091591402e-05,3.374909732233654314e+00,1.465993751770101827e+00,-5.075311909204334915e-05,-1.206122630942431212e-05,4.199598913274056322e-01,3.245495057380280018e-02,-1.153179033960896049e-01,1.414213562624521581e+00,1.074347813458560674e+00,1.691005553489848046e+00,4.199588925745532109e-01,3.245358564358127168e-02,3.375335222850808226e-01,2.952613946153133662e-01,0.000000000000000000e+00
6.120000000000004325e-01,1.074191308650421575e-02,-1.635835874198904971e+00,1.422711895495433650e-02,1.574392319868793466e+00,-2.968275712462856082e-05,-1.642669802176497607e+00,0.000000000000000000e+00,-1.699999999999999956e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.121271437758441142e-06,-1.401701342719140352e-06,2.493416728823704724e-05,3.557850535978914763e+00,1.546688069399698717e+00,-2.280499962517421519e-05,-1.008189914914815641e-05,1.714556506381261225e-01,1.484579061716442307e-02,-1.166132336210548015e-01,1.414213562625799447e+00,1.075019602911164718e+00,1.693175812108304479e+00,1.714545658091420344e-01,1.484440554579685365e-02,1.367039475993211961e-01,5.900203531720560335e-01,0.000000000000000000e+00
6.140000000000004343e-01,1.099815204154457743e-02,-1.635738068363984388e+00,4.710342988388245555e-02,1.574599560839120338e+00,-2.968507445602028587e-05,-1.642669816403424354e+00,0.000000000000000000e+00,-1.699999999999999956e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.148447243308496859e-06,-1.424903002558256749e-06,2.236008565258305815e-05,3.803202064024830520e+00,1.518946874774578681e+00,-1.764220713021808607e-05,-1.373775665694121909e-05,1.248681129422881952e-01,4.758227378474585989e-02,-1.185762512691843629e-01,1.414213562626698506e+00,1.075890764263133681e+00,1.695999300968498602e+00,1.248669916708504413e-01,4.758087208340314178e-02,1.017043859798373306e-01,9.076510950140711520e-01,0.000000000000000000e+00
6.160000000000004361e-01,1.108447112575753485e-02,-1.635534698972880951e+00,1.017826139613573072e-01,1.574699945000727963e+00,-2.968741346775348957e-05,-1.642669830696770417e+00,0.000000000000000000e+00,-1.699999999999999956e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.158429461992514490e-06,-1.459022107206696756e-06,2.136903008891510196e-05,4.329303064905853482e+00,1.490177234449039823e+00,-7.987411785466195754e-06,-1.982010847372825681e-05,3.881768204267817962e-02,1.019410636772169754e-01,-1.212993559677708610e-01,1.414213562627431919e+00,1.077010616526153708e+00,1.699595345447056260e+00,3.881653359543486836e-02,1.019396387742144139e-01,4.763784037059706766e-02,1.259776133289526090e+00,0.000000000000000000e+00
6.180000000000004379e-01,1.103394083652847052e-02,-1.635269375540142178e+00,1.333330937910837399e-01,1.574704816129548268e+00,-2.968974679711123822e-05,-1.642669845069020251e+00,0.000000000000000000e+00,-1.699999999999999956e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.154740294295084028e-06,-1.499456123215544871e-06,2.337024808451928861e-05,4.700224225209112205e+00,1.492582279994576488e+00,-2.842863347109037968e-07,-2.336851892636489185e-05,-2.948576353406864858e-02,1.332264182233716121e-01,-1.248905293175079922e-01,1.414213562628409138e+00,1.078442451420241976e+00,1.704101269725843304e+00,-2.948692196353063996e-02,1.332249592012643979e-01,-4.663526511737203561e-05,1.701242969535269767e+00,0.000000000000000000e+00
6.200000000000004396e-01,1.094568239145298112e-02,-1.635013643741256129e+00,1.289629564709031395e-01,1.574682096408590359e+00,-2.969206687070461808e-05,-1.642669859518359976e+00,0.000000000000000000e+00,-1.699999999999999956e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.147385601045131381e-06,-1.539057558005704556e-06,2.303222872092603433e-05,4.790651579826487705e+00,1.512177475121653902e+00,1.800722528273575924e-06,-2.296172811939942171e-05,-4.772462047168110622e-02,1.287857328815142643e-01,-1.294191733172527226e-01,1.414213562629367038e+00,1.080231089091037155e+00,1.709562276524385416e+00,-4.772577521197540057e-02,1.287842334253910537e-01,-1.347344651977150018e-02,2.197504831196978259e+00,0.000000000000000000e+00
